matrix,Version,Initialization,FeatureExtraction,Inference,Format
fpga_dcop_09,baseline,0.0732865,6.0456e-05,1.1893e-05,1
fpga_dcop_09,tuned,0.0715507,4.9645e-05,1.1352e-05,1
fpga_dcop_10,baseline,0.0731767,5.9824e-05,1.1492e-05,1
fpga_dcop_10,tuned,0.0715374,4.8673e-05,1.1222e-05,1
fpga_dcop_16,baseline,0.0738634,5.6027e-05,1.1572e-05,1
fpga_dcop_16,tuned,0.072438,5.4004e-05,1.1081e-05,1
fpga_dcop_18,baseline,0.0734178,5.4525e-05,1.1211e-05,1
fpga_dcop_18,tuned,0.0731897,4.9044e-05,1.1472e-05,1
fpga_dcop_19,baseline,0.0732342,5.5877e-05,1.1693e-05,1
fpga_dcop_19,tuned,0.0728977,4.8744e-05,1.1011e-05,1
fpga_dcop_31,baseline,0.0726702,5.6658e-05,1.1893e-05,1
fpga_dcop_31,tuned,0.0753178,4.9094e-05,1.0981e-05,1
fpga_dcop_39,baseline,0.0735397,6.8952e-05,1.4198e-05,1
fpga_dcop_39,tuned,0.0724636,4.9205e-05,1.1061e-05,1
fpga_dcop_45,baseline,0.0745712,5.5226e-05,1.1673e-05,1
fpga_dcop_45,tuned,0.0745907,4.8764e-05,1.0931e-05,1
freeFlyingRobot_10,baseline,0.076614,0.000292101,1.3907e-05,1
freeFlyingRobot_10,tuned,0.076829,0.000277723,1.3476e-05,1
fs_183_6,baseline,0.0753895,2.5189e-05,1.3957e-05,1
fs_183_6,tuned,0.0814352,1.542e-05,1.0921e-05,1
fs_680_2,baseline,0.161713,4.0557e-05,1.1933e-05,1
fs_680_2,tuned,0.0726941,2.7612e-05,1.1482e-05,1
fs_680_3,baseline,0.0747557,3.8433e-05,1.1892e-05,1
fs_680_3,tuned,0.0728715,2.7442e-05,1.1041e-05,1
fs_760_3,baseline,0.0758674,5.3411e-05,1.1152e-05,1
fs_760_3,tuned,0.0760983,4.7089e-05,1.1942e-05,1
FullChip,baseline,0.0792336,0.180895,5.5154e-05,1
FullChip,tuned,0.0805789,0.186767,5.5415e-05,1
G28,baseline,0.0784502,0.000272316,1.3115e-05,1
G28,tuned,0.0771219,0.000258871,1.2944e-05,1
G3,baseline,0.0778355,0.000302033,1.5389e-05,1
G3,tuned,0.0781646,0.000254923,1.2413e-05,1
G35,baseline,0.0756676,0.000166886,1.1782e-05,1
G35,tuned,0.0763777,0.000168269,1.1542e-05,1
G41,baseline,0.0766247,0.000167708,1.2453e-05,1
G41,tuned,0.0768755,0.000162538,1.1381e-05,1
G43,baseline,0.0770981,0.000140756,1.07e-05,1
G43,tuned,0.0776386,0.000131259,9.968e-06,1
G5,baseline,0.0769238,0.000257708,1.2434e-05,2
G5,tuned,0.0748933,0.000291823,1.2123e-05,2
G58,baseline,0.0772986,0.000458288,1.3325e-05,1
G58,tuned,0.0759678,0.0003909,1.2444e-05,1
g7jac010,baseline,0.0784963,0.000172607,1.1201e-05,1
g7jac010,tuned,0.0743417,0.000166666,1.3887e-05,1
g7jac020,baseline,0.0776475,0.000384158,1.2564e-05,1
g7jac020,tuned,0.0754255,0.00037997,1.1913e-05,1
g7jac060,baseline,0.15651,0.00147252,1.9808e-05,1
g7jac060,tuned,0.0785326,0.0013797,2.073e-05,1
g7jac100sc,baseline,0.0776179,0.00269792,1.8315e-05,1
g7jac100sc,tuned,0.0768241,0.00266161,1.7343e-05,1
g7jac120sc,baseline,0.0797761,0.0033116,1.7052e-05,1
g7jac120sc,tuned,0.0770636,0.0032003,1.6983e-05,1
g7jac160sc,baseline,0.0794156,0.00458851,1.8886e-05,1
g7jac160sc,tuned,0.0781903,0.00448901,1.7564e-05,1
g7jac180,baseline,0.0790965,0.00517975,1.8486e-05,1
g7jac180,tuned,0.0774149,0.00509475,1.8115e-05,1
g7jac200,baseline,0.0807386,0.00588375,1.8324e-05,1
g7jac200,tuned,0.0797333,0.00578574,2.2142e-05,1
garon2,baseline,0.0811527,0.00254492,1.7333e-05,1
garon2,tuned,0.0766298,0.0025179,1.7063e-05,1
GD00_a,baseline,0.0781308,2.1601e-05,9.277e-06,1
GD00_a,tuned,0.0768255,1.3616e-05,8.587e-06,1
GD06_theory,baseline,0.0794749,1.6632e-05,8.937e-06,1
GD06_theory,tuned,0.0779084,1.0941e-05,8.546e-06,1
GD95_b,baseline,0.0766209,1.3115e-05,8.446e-06,1
GD95_b,tuned,0.0758109,1.0831e-05,9.949e-06,1
gemat12,baseline,0.0773608,0.000242985,1.1903e-05,1
gemat12,tuned,0.0758257,0.000275648,1.4177e-05,1
gent113,baseline,0.0778099,2.1551e-05,1.541e-05,1
gent113,tuned,0.0773545,1.4137e-05,1.2193e-05,1
Geo_1438,baseline,0.0761548,0.39833,6.323e-05,1
Geo_1438,tuned,0.0777452,0.397857,5.3803e-05,1
geom,baseline,0.181944,0.000254297,1.2163e-05,1
geom,tuned,0.0738427,0.000247694,1.1643e-05,1
Goodwin_017,baseline,0.0765737,0.000660784,1.2043e-05,1
Goodwin_017,tuned,0.074731,0.000652237,1.1271e-05,1
Goodwin_023,baseline,0.0756684,0.00121742,1.2123e-05,1
Goodwin_023,tuned,0.0743864,0.00121184,1.1592e-05,1
Goodwin_030,baseline,0.0765667,0.00206343,1.1994e-05,1
Goodwin_030,tuned,0.0748526,0.00204905,1.2383e-05,1
Goodwin_040,baseline,0.0766567,0.00372215,1.2874e-05,1
Goodwin_040,tuned,0.0748436,0.00378737,1.1522e-05,1
Goodwin_095,baseline,0.077257,0.0214616,4.7531e-05,1
Goodwin_095,tuned,0.0774288,0.0212458,4.5187e-05,1
grid2,baseline,0.0781512,0.000119438,9.558e-06,1
grid2,tuned,0.0757881,0.000114549,9.498e-06,1
gyro_k,baseline,0.0768984,0.00688751,1.8776e-05,1
gyro_k,tuned,0.077062,0.00677944,2.1e-05,1
H2O,baseline,0.0760567,0.0144568,6.0225e-05,1
H2O,tuned,0.0783363,0.0144907,5.6748e-05,1
Hamrle2,baseline,0.0750968,0.000195764,1.0931e-05,1
Hamrle2,tuned,0.0740189,0.000176478,1.012e-05,1
Hamrle3,baseline,0.0797443,0.0415172,3.5618e-05,1
Hamrle3,tuned,0.090212,0.0408034,3.5327e-05,1
heart1,baseline,0.0812654,0.0100032,2.589e-05,1
heart1,tuned,0.081305,0.00985503,2.2863e-05,1
heart3,baseline,0.0782914,0.00483836,1.4748e-05,1
heart3,tuned,0.0794149,0.00479025,1.5118e-05,1
helm3d01,baseline,0.187187,0.00278403,1.9858e-05,1
helm3d01,tuned,0.077709,0.00275281,1.6301e-05,1
HEP-th-new,baseline,0.0753713,0.00248608,1.3256e-05,1
HEP-th-new,tuned,0.0739986,0.00239955,1.2153e-05,1
higgs-twitter,baseline,0.0745037,0.104581,4.8172e-05,1
higgs-twitter,tuned,0.0731345,0.104165,4.6409e-05,1
hollywood-2009,baseline,0.0753003,0.807417,4.8302e-05,1
hollywood-2009,tuned,0.0735801,0.810102,4.9655e-05,1
Hook_1498,baseline,0.0754059,0.395498,5.0066e-05,1
Hook_1498,tuned,0.0743092,0.391596,5.0456e-05,1
hugebubbles-00010,baseline,0.0753731,0.855898,5.1389e-05,1
hugebubbles-00010,tuned,0.074075,0.855805,5.1238e-05,1
hugetrace-00000,baseline,0.0774965,0.171297,5.1439e-05,1
hugetrace-00000,tuned,0.0748316,0.168992,5.2621e-05,1
hugetric-00000,baseline,0.0760729,0.219684,5.3723e-05,1
hugetric-00000,tuned,0.0747003,0.219615,5.3402e-05,1
hydr1,baseline,0.0749209,0.000216685,1.0851e-05,1
hydr1,tuned,0.0731651,0.000207066,1.0189e-05,1
hydr1c,baseline,0.0736448,0.000218749,1.3045e-05,1
hydr1c,tuned,0.0725914,0.000199552,1.019e-05,1
impcol_d,baseline,0.0730915,2.592e-05,1.0921e-05,1
impcol_d,tuned,0.0731379,1.8716e-05,1.0811e-05,1
init_adder1,baseline,0.0736933,9.3619e-05,1.4598e-05,1
init_adder1,tuned,0.0727827,9.6385e-05,1.5029e-05,1
jagmesh7,baseline,0.0723414,6.3973e-05,1.1863e-05,1
