matrix,Version,Initialization,FeatureExtraction,Inference,Format
fpga_dcop_02,baseline,0.0964146,0.00153765,1.3806e-05,1
fpga_dcop_02,tuned,0.0969793,0.000510227,1.2644e-05,1
fpga_dcop_05,baseline,0.0972621,0.00157478,1.2373e-05,1
fpga_dcop_05,tuned,0.0970752,0.000521578,1.1462e-05,1
fpga_dcop_11,baseline,0.0969205,0.00158017,1.2423e-05,1
fpga_dcop_11,tuned,0.0960787,0.000506009,1.1321e-05,1
fpga_dcop_13,baseline,0.0994831,0.00154654,1.3085e-05,1
fpga_dcop_13,tuned,0.0991425,0.000505318,1.2503e-05,1
fpga_dcop_17,baseline,0.0976377,0.00152629,1.3596e-05,1
fpga_dcop_17,tuned,0.0972532,0.000498875,1.1522e-05,1
fpga_dcop_19,baseline,0.100143,0.00154573,1.2363e-05,1
fpga_dcop_19,tuned,0.0997653,0.000518272,1.1201e-05,1
fpga_dcop_22,baseline,0.0970155,0.00154952,1.2484e-05,1
fpga_dcop_22,tuned,0.0973765,0.000504356,1.1481e-05,1
fpga_dcop_24,baseline,0.0990082,0.00156887,1.2103e-05,1
fpga_dcop_24,tuned,0.097271,0.00050123,1.1502e-05,1
fpga_dcop_28,baseline,0.0990698,0.00154753,1.3035e-05,1
fpga_dcop_28,tuned,0.101022,0.000515056,1.1783e-05,1
fpga_dcop_29,baseline,0.103367,0.00156616,1.3165e-05,1
fpga_dcop_29,tuned,0.0984032,0.000519675,1.3916e-05,1
fpga_dcop_32,baseline,0.0958707,0.00154755,1.2172e-05,1
fpga_dcop_32,tuned,0.0966577,0.00050129,1.1482e-05,1
fpga_dcop_33,baseline,0.0966817,0.00156469,1.2173e-05,1
fpga_dcop_33,tuned,0.0955272,0.00051164,1.1611e-05,1
fpga_dcop_38,baseline,0.0968975,0.00154075,1.2503e-05,1
fpga_dcop_38,tuned,0.0967529,0.000496471,1.1512e-05,1
fpga_dcop_47,baseline,0.0998757,0.00154105,1.2273e-05,1
fpga_dcop_47,tuned,0.101066,0.000515357,1.1511e-05,1
fpga_dcop_48,baseline,0.0999957,0.00152898,1.3425e-05,1
fpga_dcop_48,tuned,0.0972747,0.000500468,1.2073e-05,1
fpga_dcop_51,baseline,0.0991458,0.00153167,1.2203e-05,1
