matrix,Version,Initialization,FeatureExtraction,Inference,Format
engine,tuned,0.00145037,0.000792848,3.7e-07,5
epb3,baseline,0.00143186,0.0016706,2.51e-07,2
epb3,tuned,0.00138618,0.000567765,2.21e-07,2
ex15,baseline,0.00152326,0.00145889,3.1e-07,1
ex15,tuned,0.00138625,0.000503254,2.71e-07,1
ex22,baseline,0.00147604,0.0015102,2.81e-07,1
ex22,tuned,0.00139549,0.000466265,2.6e-07,1
ex5,baseline,0.00158423,0.00139987,3.2e-07,1
ex5,tuned,0.00148482,0.000441228,3e-07,1
ex8,baseline,0.00176632,0.00161158,3.51e-07,1
ex8,tuned,0.00204577,0.000477065,2.91e-07,1
Fashion_MNIST_norm_10NN,baseline,0.0016126,0.00147663,2.5e-07,5
Fashion_MNIST_norm_10NN,tuned,0.00150522,0.000559039,2.4e-07,5
Fault_639,baseline,0.00160203,0.00349384,4.11e-07,4
Fault_639,tuned,0.00151704,0.00246688,3.5e-07,4
fcondp2,baseline,0.00146754,0.00216738,3.61e-07,3
fcondp2,tuned,0.00130748,0.00102001,3.71e-07,3
fd12,baseline,0.00154481,0.00147303,2.6e-07,5
fd12,tuned,0.00146394,0.000446518,2.5e-07,5
FEM_3D_thermal2,baseline,0.00165642,0.00189693,4.01e-07,3
FEM_3D_thermal2,tuned,0.00159086,0.000797126,3.1e-07,3
fe_rotor,baseline,0.0016016,0.00167755,3.2e-07,5
fe_rotor,tuned,0.00154058,0.000600997,3.61e-07,5
finance256,baseline,0.00145518,0.00155128,3.21e-07,1
finance256,tuned,0.00130143,0.000481183,2.7e-07,1
fl2010,baseline,0.00163376,0.00181487,2.61e-07,5
fl2010,tuned,0.00145561,0.000734307,2.31e-07,5
flowmeter0,baseline,0.00151252,0.001554,2.8e-07,1
flowmeter0,tuned,0.00138362,0.000485581,2.61e-07,1
fpga_dcop_01,baseline,0.00160259,0.00142682,2.91e-07,1
fpga_dcop_01,tuned,0.0012873,0.000407381,2.71e-07,1
fpga_dcop_02,baseline,0.00149212,0.00145074,3e-07,1
fpga_dcop_02,tuned,0.00143607,0.000439682,2.7e-07,1
fpga_dcop_05,baseline,0.00137551,0.00144503,2.8e-07,1
fpga_dcop_05,tuned,0.00140459,0.000452937,2.51e-07,1
fpga_dcop_11,baseline,0.0014567,0.00143676,3.21e-07,1
fpga_dcop_11,tuned,0.00134028,0.000412611,2.71e-07,1
fpga_dcop_13,baseline,0.00143172,0.00135697,2.61e-07,1
fpga_dcop_13,tuned,0.00130522,0.00041178,2.4e-07,1
fpga_dcop_17,baseline,0.00143175,0.00137026,2.9e-07,1
fpga_dcop_17,tuned,0.00138649,0.000430816,3e-07,1
fpga_dcop_19,baseline,0.00160821,0.00141353,3.01e-07,1
fpga_dcop_19,tuned,0.00154384,0.000430034,2.61e-07,1
fpga_dcop_22,baseline,0.00146794,0.00142314,2.8e-07,1
fpga_dcop_22,tuned,0.0013806,0.000429533,2.21e-07,1
fpga_dcop_24,baseline,0.00147192,0.00136701,2.9e-07,1
fpga_dcop_24,tuned,0.00130712,0.000408704,2.61e-07,1
fpga_dcop_28,baseline,0.00136587,0.00131095,2.91e-07,1
fpga_dcop_28,tuned,0.00133377,0.000407913,2.3e-07,1
fpga_dcop_29,baseline,0.00158291,0.00143081,2.8e-07,1
fpga_dcop_29,tuned,0.00148843,0.000433931,2.5e-07,1
fpga_dcop_32,baseline,0.00139709,0.00143798,2.81e-07,1
fpga_dcop_32,tuned,0.00134697,0.000409976,2.41e-07,1
fpga_dcop_33,baseline,0.00150037,0.00140606,2.8e-07,1
fpga_dcop_33,tuned,0.00140039,0.000429713,2.71e-07,1
fpga_dcop_38,baseline,0.00158754,0.00142335,3e-07,1
fpga_dcop_38,tuned,0.00150155,0.000435464,2.51e-07,1
fpga_dcop_47,baseline,0.00158223,0.00143114,3e-07,1
fpga_dcop_47,tuned,0.00150027,0.000436837,2.8e-07,1
fpga_dcop_48,baseline,0.00165986,0.00149561,2.91e-07,1
fpga_dcop_48,tuned,0.00149886,0.000433771,2.61e-07,1
fpga_dcop_51,baseline,0.00156897,0.00141712,3.21e-07,1
fpga_dcop_51,tuned,0.00144427,0.000430705,2.61e-07,1
freeFlyingRobot_12,baseline,0.00155884,0.00140423,3.11e-07,1
freeFlyingRobot_12,tuned,0.00149098,0.000519521,2.71e-07,1
freeFlyingRobot_2,baseline,0.00136854,0.00131583,3e-07,1
