matrix,Version,Initialization,FeatureExtraction,Inference,Format
fpga_dcop_22,tuned,0.189062,0.000126774,4.4544e-05,1
fpga_dcop_29,baseline,0.214539,0.000244858,5.2929e-05,1
fpga_dcop_29,tuned,0.205763,0.000130493,4.498e-05,1
fpga_dcop_30,baseline,0.214612,0.000206808,5.2084e-05,1
fpga_dcop_30,tuned,0.202105,0.000135158,4.5145e-05,1
fpga_dcop_31,baseline,0.203014,0.000203998,5.0385e-05,1
fpga_dcop_31,tuned,0.214494,0.000133638,4.939e-05,1
fpga_dcop_38,baseline,0.194132,0.000191868,5.0689e-05,1
fpga_dcop_38,tuned,0.192822,0.000122709,4.4039e-05,1
fpga_dcop_39,baseline,0.186797,0.000194722,5.132e-05,1
fpga_dcop_39,tuned,0.194214,0.000128524,4.4209e-05,1
fpga_dcop_43,baseline,0.192316,0.000195023,5.036e-05,1
fpga_dcop_43,tuned,0.193769,0.000191078,4.4215e-05,1
fpga_dcop_46,baseline,0.192862,0.000185363,4.9014e-05,1
fpga_dcop_46,tuned,0.193412,0.000127279,4.363e-05,1
fpga_dcop_50,baseline,0.196315,0.000204043,4.9799e-05,1
fpga_dcop_50,tuned,0.194548,0.000123254,4.1975e-05,1
freeFlyingRobot_1,baseline,0.210243,0.000171128,5.9954e-05,1
freeFlyingRobot_1,tuned,0.219558,8.9429e-05,4.4865e-05,1
freeFlyingRobot_15,baseline,0.191433,0.000460055,5.0644e-05,1
freeFlyingRobot_15,tuned,0.205719,0.000397601,4.4664e-05,1
freeFlyingRobot_6,baseline,0.251929,0.000361736,5.6395e-05,1
freeFlyingRobot_6,tuned,0.252376,0.000301797,4.8744e-05,1
Freescale2,baseline,0.21252,0.245445,0.000177143,0
Freescale2,tuned,0.217609,0.260706,0.000842856,0
fs_183_3,baseline,0.177786,0.000137998,5.3295e-05,1
fs_183_3,tuned,0.189136,7.2344e-05,4.5005e-05,1
fullb,baseline,0.203863,0.0716393,8.1115e-05,1
fullb,tuned,0.201887,0.0682877,8.0064e-05,1
G12,baseline,0.195265,0.000181888,5.5805e-05,1
G12,tuned,0.200491,0.000110899,4.683e-05,1
G16,baseline,0.206743,0.000174488,5.2619e-05,1
G16,tuned,0.189892,0.000102914,4.4379e-05,1
G20,baseline,0.192845,0.000166894,5.3549e-05,1
G20,tuned,0.183366,0.000103099,4.556e-05,1
G32,baseline,0.194571,0.000241932,5.5724e-05,1
G32,tuned,0.186715,0.000154864,4.6969e-05,1
G39,baseline,0.195003,0.000280507,5.5109e-05,1
G39,tuned,0.196303,0.000149379,4.4334e-05,1
g3rmt3m3,baseline,0.19488,0.00215035,5.393e-05,1
g3rmt3m3,tuned,0.23786,0.00205959,5.8089e-05,1
G5,baseline,0.18921,0.000332152,5.4009e-05,1
G5,tuned,0.200991,0.000240673,0.000101509,1
G50,baseline,0.199242,0.000349362,5.2669e-05,1
G50,tuned,0.199946,0.000302757,4.6339e-05,1
G57,baseline,0.211621,0.000523005,5.3384e-05,1
G57,tuned,0.200713,0.000548924,4.39e-05,1
G6,baseline,0.203384,0.000238917,5.007e-05,1
G6,tuned,0.192275,0.000220418,4.6075e-05,1
G63,baseline,0.201888,0.000340377,5.3164e-05,1
G63,tuned,0.205714,0.000250993,4.5734e-05,1
G66,baseline,0.195037,0.000819202,5.4599e-05,1
G66,tuned,0.193593,0.000635569,4.8429e-05,1
G67,baseline,0.211913,0.000736513,4.8709e-05,1
G67,tuned,0.196976,0.000638043,4.178e-05,1
g7jac020,baseline,0.20772,0.000556464,5.4249e-05,1
g7jac020,tuned,0.189476,0.000454965,4.0845e-05,1
g7jac020sc,baseline,0.198291,0.000566984,4.8354e-05,1
g7jac020sc,tuned,0.21324,0.00046314,4.3209e-05,1
g7jac160,baseline,0.208438,0.0036953,5.2045e-05,1
g7jac160,tuned,0.205977,0.00343253,4.4394e-05,1
g7jac180sc,baseline,0.205296,0.00462933,5.1479e-05,1
g7jac180sc,tuned,0.190316,0.00413756,4.2239e-05,1
G9,baseline,0.198201,0.000210498,5.0819e-05,1
G9,tuned,0.190954,0.000151018,4.3715e-05,1
Ga10As10H30,baseline,0.201096,0.0435168,5.681e-05,1
Ga10As10H30,tuned,0.21721,0.043583,5.7224e-05,1
GD06_theory,baseline,0.206484,0.000128119,5.054e-05,1
GD06_theory,tuned,0.188934,5.2625e-05,4.2864e-05,1
GD96_a,baseline,0.205996,0.000121173,4.9425e-05,1
GD96_a,tuned,0.211954,5.2559e-05,4.1125e-05,1
GD96_c,baseline,0.21227,0.000149759,4.9434e-05,1
GD96_c,tuned,0.205615,5.059e-05,4.166e-05,1
gent113,baseline,0.211858,0.000119683,4.904e-05,1
gent113,tuned,0.202405,5.1344e-05,4.0895e-05,1
geom,baseline,0.201406,0.000202328,5.103e-05,1
geom,tuned,0.216201,0.000116379,4.2764e-05,1
germany_osm,baseline,0.207405,0.591383,0.000192593,1
germany_osm,tuned,0.203315,0.729168,0.000175048,1
Goodwin_023,baseline,0.201976,0.00185485,5.1569e-05,1
Goodwin_023,tuned,0.206165,0.00166772,4.6785e-05,1
Goodwin_054,baseline,0.219913,0.00950006,5.1745e-05,1
Goodwin_054,tuned,0.208622,0.0094339,4.391e-05,1
gre_185,baseline,0.210971,0.000141898,5.1034e-05,1
gre_185,tuned,0.211098,5.8499e-05,4.3115e-05,1
gre_343,baseline,0.217732,0.000159293,5.0324e-05,1
gre_343,tuned,0.193756,7.7109e-05,4.2545e-05,1
gupta1,baseline,0.198991,0.00279455,4.7215e-05,0
gupta1,tuned,0.19899,0.00263192,4.0175e-05,0
Hamrle3,baseline,0.189041,0.00945721,9.0274e-05,1
