matrix,Version,Initialization,FeatureExtraction,Inference,Format
G54,tuned,0.00169014,0.000167499,5.1e-07,1
G6,baseline,0.00256499,0.000543794,1.06e-06,5
G6,tuned,0.00174008,0.000523445,5.65e-07,5
G61,baseline,0.00289635,0.000558669,1.025e-06,1
G61,tuned,0.00171929,0.00053137,7.2e-07,1
g7jac020,baseline,0.00282126,0.000657973,5.65e-07,1
g7jac020,tuned,0.00167312,0.000615944,5.45e-07,1
g7jac100,baseline,0.00267212,0.00545833,1.52e-06,1
g7jac100,tuned,0.00170181,0.00531308,1.165e-06,1
g7jac100sc,baseline,0.00253765,0.00550521,1.615e-06,1
g7jac100sc,tuned,0.00121076,0.00528643,1.425e-06,1
g7jac140,baseline,0.0030477,0.00829384,1.305e-06,1
g7jac140,tuned,0.00207967,0.00812438,2.015e-06,1
g7jac140sc,baseline,0.00307035,0.00814126,1.435e-06,1
g7jac140sc,tuned,0.00192315,0.00797023,1.205e-06,1
g7jac160,baseline,0.00298396,0.00921067,1.315e-06,1
g7jac160,tuned,0.00191526,0.0089403,7.5e-07,1
g7jac180,baseline,0.00264794,0.0104104,1.425e-06,1
g7jac180,tuned,0.0016214,0.0101999,7.85e-07,1
ga2010,baseline,0.00290434,0.0217513,1.415e-06,5
ga2010,tuned,0.00132437,0.0204736,6.3e-07,5
Ga3As3H12,baseline,0.00280987,0.0870041,2.17e-06,1
Ga3As3H12,tuned,0.00215428,0.0864298,1.46e-06,1
GAP-road,baseline,0.00317335,1.1749,2.71e-06,0
GAP-road,tuned,0.00229785,1.17452,2.37e-06,0
GD00_c,baseline,0.00273282,5.401e-05,8.45e-07,1
GD00_c,tuned,0.00154621,3.1939e-05,5.25e-07,0
GD01_b,baseline,0.00267655,2.0715e-05,5.45e-07,0
GD01_b,tuned,0.00152974,1.08e-05,4.85e-07,1
GD96_c,baseline,0.00242674,2.241e-05,5.75e-07,5
GD96_c,tuned,0.00148182,1.37e-05,6.05e-07,1
GD96_d,baseline,0.00259622,2.3739e-05,6.75e-07,1
GD96_d,tuned,0.00182415,1.6345e-05,5.75e-07,0
GD97_b,baseline,0.00265574,2.719e-05,7.55e-07,1
GD97_b,tuned,0.00156685,1.3865e-05,6.6e-07,1
GD99_c,baseline,0.00271573,2.081e-05,5.95e-07,1
GD99_c,tuned,0.00160125,1.4455e-05,4.8e-07,0
Ge87H76,baseline,0.00278931,0.113228,2.605e-06,1
Ge87H76,tuned,0.00173389,0.112585,1.865e-06,1
gearbox,baseline,0.00303528,0.125794,1.9e-06,1
gearbox,tuned,0.00157571,0.125171,1.365e-06,1
geom,baseline,0.0024262,0.000463695,1.195e-06,1
geom,tuned,0.00133871,0.00045989,6.25e-07,1
goddardRocketProblem_1,baseline,0.00253587,0.000138034,9.1e-07,1
goddardRocketProblem_1,tuned,0.00163979,0.000121664,5.8e-07,1
Goodwin_054,baseline,0.0029348,0.0135963,1.215e-06,1
Goodwin_054,tuned,0.00164214,0.0133481,4.95e-07,1
gre_1107,baseline,0.00266653,9.5063e-05,7.75e-07,1
gre_1107,tuned,0.00147025,8.6688e-05,6.2e-07,1
gre_216a,baseline,0.00256125,3.2795e-05,7.2e-07,1
gre_216a,tuned,0.00157798,2.2589e-05,5.4e-07,1
grid2,baseline,0.00267401,0.000213657,6.3e-07,5
grid2,tuned,0.00182498,0.000198297,6.9e-07,1
grid2_dual,baseline,0.00263125,0.000200458,4.45e-07,0
grid2_dual,tuned,0.00182448,0.000184698,4.4e-07,5
gyro_k,baseline,0.00293242,0.0141337,9.3e-07,1
gyro_k,tuned,0.00190833,0.0138569,5.1e-07,1
hangGlider_3,baseline,0.00252156,0.00126366,7.6e-07,1
hangGlider_3,tuned,0.00151609,0.00122834,5.4e-07,1
Harvard500,baseline,0.00268685,6.0165e-05,8.4e-07,1
Harvard500,tuned,0.00163685,5.1734e-05,6.45e-07,1
hcircuit,baseline,0.00223304,0.00769731,8.95e-07,1
hcircuit,tuned,0.00108951,0.00740229,6.5e-07,1
heart2,baseline,0.00284979,0.00979625,1.345e-06,1
heart2,tuned,0.00124712,0.00976026,9.5e-07,1
hep-th,baseline,0.00264319,0.000554968,1.005e-06,1
hep-th,tuned,0.00171049,0.000522874,6.05e-07,1
HEP-th-new,baseline,0.00278939,0.0052686,8.85e-07,1
HEP-th-new,tuned,0.00151592,0.00517756,5.55e-07,1
hi2010,baseline,0.00268501,0.00184991,7.6e-07,5
hi2010,tuned,0.00187933,0.00179107,5.4e-07,1
hollywood-2009,baseline,0.00313393,2.29486,2.9e-06,1
hollywood-2009,tuned,0.00179274,2.29321,1.035e-06,1
hood,baseline,0.00272554,0.152798,1.77e-06,1
hood,tuned,0.00205892,0.152026,1.11e-06,1
hugebubbles-00000,baseline,0.00253336,2.25501,2.15e-06,1
hugebubbles-00000,tuned,0.00205122,2.2096,1.725e-06,1
hugetrace-00010,baseline,0.00351908,1.64517,1.7e-06,1
hugetrace-00010,tuned,0.00276597,1.61038,1.24e-06,1
hydr1c,baseline,0.00268418,0.000380446,9.05e-07,1
hydr1c,tuned,0.00160692,0.000364911,6.4e-07,1
ibm32,baseline,0.00245831,2.5475e-05,9.45e-07,1
ibm32,tuned,0.00160869,1.354e-05,5.6e-07,1
init_adder1,baseline,0.00277473,0.000184623,8.55e-07,1
init_adder1,tuned,0.00178368,0.000189283,7.8e-07,1
