matrix,Version,Initialization,FeatureExtraction,Inference,Format
ckt11752_tr_0,baseline,0.164472,0.00561132,7.003e-05,0
ckt11752_tr_0,tuned,0.161078,0.00506089,7.3667e-05,0
com-LiveJournal,baseline,0.169537,0.217121,0.000110948,0
com-LiveJournal,tuned,0.164933,0.222592,0.000106061,0
cond-mat,baseline,0.163693,0.00164064,7.4023e-05,1
cond-mat,tuned,0.161048,0.0015259,6.8297e-05,1
copter1,baseline,0.163339,0.00271883,7.315e-05,1
copter1,tuned,0.16184,0.00295714,6.7186e-05,1
CoupCons3D,baseline,0.177531,0.214703,0.000115884,1
CoupCons3D,tuned,0.166831,0.234676,0.000113958,1
crack,baseline,0.163198,0.00049448,7.3829e-05,1
crack,tuned,0.162408,0.000413995,6.788e-05,1
cryg2500,baseline,0.163397,0.000485492,7.3216e-05,1
cryg2500,tuned,0.162003,0.000465819,7.0089e-05,1
CurlCurl_2,baseline,0.161561,0.124765,9.9618e-05,1
CurlCurl_2,tuned,0.162907,0.149959,8.229e-05,1
curtis54,baseline,0.169156,0.000168512,6.7069e-05,1
curtis54,tuned,0.166297,0.00015592,6.442e-05,1
cz2548,baseline,0.163255,0.000663009,7.222e-05,1
cz2548,tuned,0.161139,0.000596397,7.2248e-05,1
cz308,baseline,0.162982,0.000263414,7.6481e-05,1
cz308,tuned,0.161653,0.00025579,7.0836e-05,1
d_dyn,baseline,0.78453,0.000245816,0.0001042,1
d_dyn,tuned,0.166199,0.000150836,6.1477e-05,1
debr,baseline,0.162113,0.00453673,7.5296e-05,1
debr,tuned,0.163564,0.00363589,7.9672e-05,1
delaunay_n11,baseline,0.161962,0.000362243,7.4143e-05,1
delaunay_n11,tuned,0.161296,0.000389187,6.9994e-05,1
delaunay_n22,baseline,0.16294,0.361888,0.000120797,1
delaunay_n22,tuned,0.162595,0.359336,0.000116202,1
dielFilterV3real,baseline,0.162716,0.561542,0.000117972,1
dielFilterV3real,tuned,0.162118,0.582561,0.000116949,1
Dubcova3,baseline,0.162352,0.032891,0.000126803,1
Dubcova3,tuned,0.160611,0.0362815,7.2635e-05,1
dw8192,baseline,0.162651,0.00102231,7.2425e-05,1
dw8192,tuned,0.161041,0.00116784,6.5346e-05,1
dwt_1242,baseline,0.161962,0.000365931,7.606e-05,1
dwt_1242,tuned,0.159635,0.000345296,7.084e-05,1
dwt_193,baseline,0.160891,0.000249899,7.5477e-05,1
dwt_193,tuned,0.158545,0.000239863,7.3979e-05,1
dwt_346,baseline,0.162866,0.000255652,7.291e-05,1
dwt_346,tuned,0.158642,0.000258303,6.9189e-05,1
dwt_66,baseline,0.161915,0.000176444,7.376e-05,1
dwt_66,tuned,0.159613,0.000158885,6.4594e-05,1
dwt_87,baseline,0.161121,0.000167925,6.9427e-05,1
dwt_87,tuned,0.16044,0.000163021,6.5886e-05,1
dynamicSoaringProblem_1,baseline,0.163915,0.000210538,7.7469e-05,1
dynamicSoaringProblem_1,tuned,0.162776,0.000206197,6.8857e-05,1
