matrix,Version,Initialization,FeatureExtraction,Inference,Format
ex27,tuned,0.0011263,0.000107801,2.45e-07,1
ex29,baseline,0.00128896,7.6054e-05,3.45e-07,1
ex29,tuned,0.00107961,7.0484e-05,2.42e-07,1
ex3,baseline,0.0012327,0.000142234,3.9e-07,1
ex3,tuned,0.000904908,0.000142459,2.33e-07,1
EX3,baseline,0.00136805,0.000202318,3.95e-07,1
EX3,tuned,0.00126732,0.000448764,3.68e-07,1
ex32,baseline,0.00130044,4.4243e-05,3.32e-07,1
ex32,tuned,0.000967083,3.8602e-05,2.42e-07,1
ex37,baseline,0.00121184,0.000189251,3.61e-07,1
ex37,tuned,0.000989336,0.000165726,2.48e-07,1
ex4,baseline,0.00151519,9.5498e-05,4.08e-07,1
ex4,tuned,0.000881241,8.403e-05,3.03e-07,1
FA,baseline,0.00137208,0.000296515,3.2e-07,1
FA,tuned,0.000904185,0.000248819,2.63e-07,1
Fashion_MNIST_norm_10NN,baseline,0.00130509,0.000469511,3.68e-07,1
Fashion_MNIST_norm_10NN,tuned,0.000859159,0.000435635,2.58e-07,1
fd15,baseline,0.00259875,0.00040591,2.87e-07,1
fd15,tuned,0.00146483,0.00018173,2.73e-07,1
FEM_3D_thermal1,baseline,0.00154633,0.00124949,3.28e-07,1
FEM_3D_thermal1,tuned,0.00112262,0.00112944,2.92e-07,1
filter3D,baseline,0.00209096,0.00715057,3.88e-07,1
filter3D,tuned,0.00108762,0.00681425,3.03e-07,1
finan512,baseline,0.00143109,0.0021714,4.05e-07,1
finan512,tuned,0.000976031,0.00177931,3.6e-07,1
finance256,baseline,0.00135867,0.00117701,4.51e-07,1
finance256,tuned,0.00102392,0.00098447,2.76e-07,1
fpga_dcop_06,baseline,0.00133047,3.8868e-05,3.68e-07,1
fpga_dcop_06,tuned,0.00100994,3.5304e-05,2.99e-07,1
fpga_dcop_07,baseline,0.00145,3.8201e-05,3.67e-07,1
fpga_dcop_07,tuned,0.000960209,3.2062e-05,2.72e-07,1
fpga_dcop_13,baseline,0.00166895,3.7857e-05,3.57e-07,1
fpga_dcop_13,tuned,0.000958032,3.1548e-05,2.89e-07,1
fpga_dcop_16,baseline,0.00139936,3.8839e-05,4.05e-07,1
fpga_dcop_16,tuned,0.00100949,3.5065e-05,3e-07,1
fpga_dcop_23,baseline,0.00141189,4.1621e-05,3.66e-07,1
fpga_dcop_23,tuned,0.00098422,3.38e-05,3.17e-07,1
fpga_dcop_26,baseline,0.00141984,3.9906e-05,3.88e-07,1
fpga_dcop_26,tuned,0.000919791,3.3803e-05,3.48e-07,1
fpga_dcop_28,baseline,0.00155265,3.9659e-05,4.18e-07,1
fpga_dcop_28,tuned,0.000967486,3.3597e-05,3.17e-07,1
fpga_dcop_31,baseline,0.00143181,4.085e-05,4.27e-07,1
fpga_dcop_31,tuned,0.00106901,3.4922e-05,2.79e-07,1
fpga_dcop_35,baseline,0.00134866,4.2045e-05,3.97e-07,1
fpga_dcop_35,tuned,0.000951794,3.6633e-05,2.87e-07,1
fpga_dcop_36,baseline,0.0016725,3.9685e-05,3.77e-07,1
fpga_dcop_36,tuned,0.00103358,3.7166e-05,3.42e-07,1
fpga_dcop_39,baseline,0.00149135,4.422e-05,3.55e-07,1
fpga_dcop_39,tuned,0.000974146,3.7411e-05,3.4e-07,1
fpga_dcop_45,baseline,0.00137487,4.3867e-05,4.16e-07,1
fpga_dcop_45,tuned,0.00100765,3.2998e-05,3.02e-07,1
fpga_dcop_46,baseline,0.00159713,4.0891e-05,4.56e-07,1
fpga_dcop_46,tuned,0.0010279,3.7908e-05,4.04e-07,1
fpga_dcop_47,baseline,0.00132223,4.2758e-05,4.04e-07,1
fpga_dcop_47,tuned,0.0010051,3.7143e-05,4e-07,1
fs_541_1,baseline,0.00136004,3.3086e-05,4.5e-07,1
fs_541_1,tuned,0.00102488,2.3294e-05,3.23e-07,1
fs_760_2,baseline,0.00133274,3.872e-05,3.88e-07,1
fs_760_2,tuned,0.00103601,2.9161e-05,2.51e-07,1
G1,baseline,0.00141932,0.000118747,4.78e-07,1
G1,tuned,0.00087066,0.00010514,3.52e-07,1
G13,baseline,0.00138544,3.3617e-05,4.33e-07,1
G13,tuned,0.0095585,2.2755e-05,3.54e-07,1
G14,baseline,0.00135421,4.9489e-05,3.96e-07,5
G14,tuned,0.00120861,3.9773e-05,3.88e-07,5
G20,baseline,0.00143928,5.0184e-05,4.21e-07,5
G20,tuned,0.000944955,3.9684e-05,3.6e-07,5
G27,baseline,0.00136679,0.000162478,4.73e-07,1
G27,tuned,0.00101237,0.000146692,2.74e-07,1
G34,baseline,0.0013412,5.5264e-05,4.03e-07,1
G34,tuned,0.00101254,4.0192e-05,2.76e-07,1
G36,baseline,0.00141339,9.0235e-05,3.99e-07,1
G36,tuned,0.00103324,8.4303e-05,3.61e-07,1
g3rmt3m3,baseline,0.00300521,0.000664856,4.07e-07,1
g3rmt3m3,tuned,0.00158057,0.00065231,3.26e-07,1
G42,baseline,0.00147059,8.4275e-05,4.1e-07,1
G42,tuned,0.00102365,9.1951e-05,2.97e-07,1
G43,baseline,0.00143333,7.4256e-05,4.93e-07,1
G43,tuned,0.00115914,5.7683e-05,3.6e-07,1
G46,baseline,0.00152547,7.1081e-05,5.36e-07,1
G46,tuned,0.00094377,6.1274e-05,3.27e-07,1
G5,baseline,0.00152168,0.000135414,5.39e-07,1
G5,tuned,0.00108661,0.000129661,3.67e-07,1
G50,baseline,0.00144309,8.0085e-05,4.39e-07,1
G50,tuned,0.000995345,6.2317e-05,3.53e-07,1
G53,baseline,0.00162971,5.1996e-05,5.15e-07,5
G53,tuned,0.00093645,4.2161e-05,3.79e-07,5
G56,baseline,0.0016146,0.000119742,3.73e-07,0
G56,tuned,0.00101365,0.000107792,3.04e-07,0
G65,baseline,0.00156173,0.000164251,5.12e-07,1
G65,tuned,0.00097509,0.000139182,2.82e-07,1
g7jac010sc,baseline,0.00144209,0.000121254,4.83e-07,1
g7jac010sc,tuned,0.000952223,8.5135e-05,3.82e-07,1
g7jac050sc,baseline,0.00136923,0.000586354,3.87e-07,1
g7jac050sc,tuned,0.00114099,0.000506251,3.38e-07,1
g7jac060,baseline,0.00166025,0.000765291,4.5e-07,1
g7jac060,tuned,0.000985812,0.000647379,3.52e-07,1
