matrix,Version,Initialization,FeatureExtraction,Inference,Format
CoupCons3D,tuned,0.000938116,0.00287705,3.08e-07,1
crankseg_2,baseline,0.00203152,0.00144638,8.82e-07,1
crankseg_2,tuned,0.001026,0.00129521,2.58e-07,1
crystk01,baseline,0.0015103,0.00055185,3.65e-07,1
crystk01,tuned,0.000896044,0.000467266,2.14e-07,1
crystm01,baseline,0.00147187,0.000537508,3.21e-07,1
crystm01,tuned,0.000932339,0.000567512,2.49e-07,1
crystm03,baseline,0.00359303,0.000875546,3.45e-07,2
crystm03,tuned,0.00232118,0.000719798,2.01e-07,2
cvxqp3,baseline,0.00140976,0.00051036,3.18e-07,1
cvxqp3,tuned,0.000889101,0.000423569,1.91e-07,1
data,baseline,0.00142469,0.000469991,2.8e-07,1
data,tuned,0.000887752,0.000853619,1.005e-06,1
dc1,baseline,0.00154669,0.000981472,3.05e-07,0
dc1,tuned,0.00134602,0.000829897,2.58e-07,0
dc3,baseline,0.00150329,0.000974687,3.35e-07,0
dc3,tuned,0.000929851,0.000860496,3.17e-07,0
d_dyn,baseline,0.00133324,0.000459168,4.21e-07,1
d_dyn,tuned,0.000861546,0.000385766,2.95e-07,1
d_dyn1,baseline,0.00132295,0.000456943,4.24e-07,1
d_dyn1,tuned,0.000886117,0.000379658,2.53e-07,1
delaunay_n10,baseline,0.00142411,0.000992881,9.52e-07,1
delaunay_n10,tuned,0.00091184,0.000391203,2.68e-07,1
delaunay_n17,baseline,0.00152917,0.00103057,5.07e-07,1
delaunay_n17,tuned,0.00100243,0.00133138,3.15e-07,1
dendrimer,baseline,0.0013657,0.000475629,2.79e-07,1
dendrimer,tuned,0.000871062,0.000392332,2.17e-07,1
dictionary28,baseline,0.00147201,0.00052698,2.94e-07,1
dictionary28,tuned,0.000939552,0.000457298,2e-07,1
d_ss,baseline,0.00133225,0.000451442,4.62e-07,1
d_ss,tuned,0.00086789,0.000381506,2.88e-07,1
dw256B,baseline,0.00151847,0.000455101,5.44e-07,1
dw256B,tuned,0.00089327,0.000388701,2.84e-07,1
dw8192,baseline,0.00137024,0.000488502,2.87e-07,1
dw8192,tuned,0.000878363,0.000418054,2.44e-07,1
dwb512,baseline,0.00175181,0.000455431,3.9e-07,1
dwb512,tuned,0.000912104,0.000830189,9.36e-07,1
dwt_162,baseline,0.00142478,0.0004623,3.04e-07,1
dwt_162,tuned,0.000926329,0.000731023,2.76e-07,1
dwt_221,baseline,0.00135401,0.000444954,3.77e-07,1
dwt_221,tuned,0.000872752,0.000383092,2.59e-07,1
dwt_307,baseline,0.0014356,0.000456975,3.2e-07,1
dwt_307,tuned,0.000890777,0.00038283,2.25e-07,1
dwt_492,baseline,0.00135386,0.000449733,2.46e-07,1
dwt_492,tuned,0.000872167,0.00038316,2.29e-07,1
dwt_592,baseline,0.00239524,0.000450962,2.91e-07,1
dwt_592,tuned,0.00130807,0.000383333,2.44e-07,1
dwt_72,baseline,0.00136328,0.000457675,3.44e-07,1
dwt_72,tuned,0.000878845,0.000378854,2.82e-07,1
dynamicSoaringProblem_4,baseline,0.00135139,0.000466083,2.94e-07,1
dynamicSoaringProblem_4,tuned,0.000894775,0.000668361,2.12e-07,1
EAT_SR,baseline,0.0014509,0.00052419,3.93e-07,1
EAT_SR,tuned,0.000946206,0.000435578,1.89e-07,1
email-Eu-core-temporal,baseline,0.00136686,0.00045992,2.92e-07,1
email-Eu-core-temporal,tuned,0.000900015,0.000392192,2.34e-07,1
epb0,baseline,0.00135127,0.000467784,3.09e-07,1
epb0,tuned,0.000887682,0.000381856,2.46e-07,1
epb3,baseline,0.00155169,0.000979569,3.22e-07,2
epb3,tuned,0.000911061,0.000853437,3.09e-07,2
eris1176,baseline,0.00145036,0.000471665,2.62e-07,1
eris1176,tuned,0.000947147,0.0007027,2.24e-07,1
EX1,baseline,0.0013856,0.000459956,5.88e-07,1
EX1,tuned,0.00174355,0.000395551,5.8e-07,1
ex15,baseline,0.009056,0.000818807,3.22e-07,1
ex15,tuned,0.0122406,0.000434765,2.76e-07,1
ex2,baseline,0.00179276,0.000471319,3.08e-07,1
ex2,tuned,0.000890443,0.000393875,1.9e-07,1
ex22,baseline,0.00132662,0.000467179,3.5e-07,1
ex22,tuned,0.000871845,0.000394902,2.97e-07,1
ex25,baseline,0.00220892,0.000465875,3.69e-07,1
ex25,tuned,0.000936097,0.000395875,1.82e-07,1
ex32,baseline,0.00135691,0.0004651,2.55e-07,1
ex32,tuned,0.000878983,0.000382492,2.12e-07,1
ex33,baseline,0.00135731,0.000460151,2.47e-07,1
ex33,tuned,0.00093153,0.000399966,2.39e-07,1
ex37,baseline,0.00138198,0.000485536,2.51e-07,1
ex37,tuned,0.000888402,0.000417442,2.06e-07,1
EX6,baseline,0.00145041,0.00105636,9.31e-07,1
EX6,tuned,0.000947252,0.000461312,2.25e-07,1
ex8,baseline,0.00142104,0.000497045,3.52e-07,1
ex8,tuned,0.00189174,0.000415736,2.81e-07,1
F1,baseline,0.00155416,0.00277941,7.7e-07,1
F1,tuned,0.000909582,0.00261499,3.16e-07,1
fe_sphere,baseline,0.00150622,0.00051678,3.36e-07,1
fe_sphere,tuned,0.00098049,0.000436735,3e-07,1
fe_tooth,baseline,0.00151465,0.00101383,3.78e-07,1
fe_tooth,tuned,0.000981038,0.000866988,3.78e-07,1
finance256,baseline,0.00188566,0.00060057,3.61e-07,1
finance256,tuned,0.000863037,0.000527463,2.7e-07,1
fl2010,baseline,0.00152715,0.00123555,8.54e-07,1
fl2010,tuned,0.000942839,0.00107934,3.07e-07,1
flickr,baseline,0.00154902,0.0015347,5.75e-07,0
flickr,tuned,0.000959219,0.00138595,3.86e-07,1
flowmeter0,baseline,0.00136461,0.000504516,2.86e-07,1
flowmeter0,tuned,0.000972152,0.00088744,6.17e-07,1
foldoc,baseline,0.00151949,0.000513238,2.98e-07,1
foldoc,tuned,0.000866043,0.0004399,3.26e-07,1
