matrix,Version,Initialization,FeatureExtraction,Inference,Format
fe_sphere,tuned,0.148229,0.000474668,2.3176e-05,1
fe_tooth,baseline,0.136365,0.00139713,7.7017e-05,1
fe_tooth,tuned,0.139894,0.000892873,2.8626e-05,1
finance256,baseline,0.143604,0.000617205,2.5307e-05,1
finance256,tuned,0.145047,0.000554224,2.5524e-05,1
fl2010,baseline,0.136579,0.00122611,4.9411e-05,1
fl2010,tuned,0.139899,0.00106949,2.5117e-05,1
flickr,baseline,0.1361,0.00153679,3.0057e-05,0
flickr,tuned,0.13402,0.00206976,1.6141e-05,0
flowmeter0,baseline,0.129427,0.000523935,2.1117e-05,1
flowmeter0,tuned,0.137152,0.000455656,2.0118e-05,1
foldoc,baseline,0.130829,0.000529622,2.4358e-05,1
foldoc,tuned,0.136417,0.000444234,2.234e-05,1
fpga_dcop_02,baseline,0.132736,0.000466609,2.3233e-05,1
fpga_dcop_02,tuned,0.132521,0.000662194,2.0516e-05,1
fpga_dcop_13,baseline,0.139896,0.000469307,2.4893e-05,1
fpga_dcop_13,tuned,0.13327,0.000385693,1.8845e-05,1
fpga_dcop_21,baseline,0.138947,0.000470184,2.4413e-05,1
fpga_dcop_21,tuned,0.136817,0.000397357,1.9432e-05,1
fpga_dcop_31,baseline,0.138237,0.000458898,2.3801e-05,1
fpga_dcop_31,tuned,0.138989,0.000563114,1.8521e-05,1
fpga_dcop_32,baseline,0.135772,0.000549616,2.3374e-05,1
fpga_dcop_32,tuned,0.139368,0.000395126,2.0325e-05,1
fpga_dcop_33,baseline,0.143542,0.000459279,2.4669e-05,1
fpga_dcop_33,tuned,0.13122,0.000662991,2.0002e-05,1
fpga_dcop_34,baseline,0.146195,0.000476572,2.3725e-05,1
fpga_dcop_34,tuned,0.137882,0.000393577,1.8883e-05,1
fpga_dcop_42,baseline,0.132112,0.000467378,2.2319e-05,1
fpga_dcop_42,tuned,0.140451,0.000394119,1.9777e-05,1
fpga_dcop_48,baseline,0.143989,0.000462959,2.3165e-05,1
fpga_dcop_48,tuned,0.138552,0.000402834,2.2184e-05,1
freeFlyingRobot_9,baseline,0.133909,0.000492609,2.0919e-05,1
freeFlyingRobot_9,tuned,0.131427,0.000395109,1.8858e-05,1
fs_541_3,baseline,0.143339,0.000454406,2.4695e-05,1
fs_541_3,tuned,0.143195,0.000660232,2.0287e-05,1
fs_760_2,baseline,0.192766,0.000816577,2.9245e-05,1
fs_760_2,tuned,0.121352,0.00039302,2.0082e-05,1
FullChip,baseline,0.135437,0.00768685,2.6171e-05,0
FullChip,tuned,0.126994,0.00756983,1.5077e-05,0
fv1,baseline,0.135767,0.000520248,1.7266e-05,1
fv1,tuned,0.136638,0.000448435,1.6509e-05,1
fxm4_6,baseline,0.126661,0.000624971,2.5811e-05,1
