matrix,Version,Initialization,FeatureExtraction,Inference,Format
GlossGT,baseline,0.00227279,0.000176228,3.99e-07,1
GlossGT,tuned,0.00103375,0.000159853,3.53e-07,1
G_n_pin_pout,baseline,0.00211646,0.0079398,5.48e-07,1
G_n_pin_pout,tuned,0.00096623,0.0080103,3.8e-07,1
Goodwin_010,baseline,0.00208182,0.000519322,4.83e-07,1
Goodwin_010,tuned,0.0010188,0.000540301,3.75e-07,1
Goodwin_013,baseline,0.00399073,0.00111423,1.183e-06,1
Goodwin_013,tuned,0.00152004,0.00110387,5.16e-07,1
gre_1107,baseline,0.00208039,0.000283511,4.67e-07,1
gre_1107,tuned,0.00100542,0.000254331,3.89e-07,1
gre_216a,baseline,0.00224385,0.000202342,3.97e-07,1
gre_216a,tuned,0.000979386,0.000183858,3.63e-07,1
gre_216b,baseline,0.00225538,0.000187041,3.66e-07,1
gre_216b,tuned,0.000961494,0.000185237,3.75e-07,1
gre_343,baseline,0.00237855,0.000213508,3.59e-07,1
gre_343,tuned,0.000973254,0.000186077,3.78e-07,1
grid2,baseline,0.00202638,0.00020839,4.9e-07,1
grid2,tuned,0.000969622,0.000188239,3.5e-07,1
grid2_dual,baseline,0.00231742,0.000365836,4.31e-07,1
grid2_dual,tuned,0.00100194,0.000394481,4.85e-07,1
gridgena,baseline,0.00204911,0.00590845,9.12e-07,1
gridgena,tuned,0.0009951,0.00594043,4.26e-07,1
gsm_106857,baseline,0.0024993,0.0933953,2.069e-06,1
gsm_106857,tuned,0.00114906,0.119305,9.99e-07,1
gupta2,baseline,0.00230446,0.00936829,5.17e-07,0
gupta2,tuned,0.00105123,0.00896776,4.17e-07,0
gyro_k,baseline,0.00214769,0.00978929,6.35e-07,1
gyro_k,tuned,0.00102954,0.00965371,4.16e-07,1
hangGlider_5,baseline,0.00218302,0.00109318,4.94e-07,0
hangGlider_5,tuned,0.000987336,0.00109671,3.85e-07,0
heart1,baseline,0.00216866,0.00503745,6.19e-07,1
heart1,tuned,0.000999601,0.00489746,7.45e-07,1
heart3,baseline,0.00412171,0.00336202,6.95e-07,1
heart3,tuned,0.00148682,0.00333482,4.07e-07,1
HEP-th,baseline,0.00205336,0.00130882,8e-07,1
HEP-th,tuned,0.000978432,0.00115818,3.44e-07,1
hi2010,baseline,0.00213883,0.000854821,6.02e-07,1
hi2010,tuned,0.000957492,0.00085109,2.86e-07,1
hood,baseline,0.00251439,0.111941,9.76e-07,1
hood,tuned,0.00109508,0.12119,7.4e-07,1
Hook_1498,baseline,0.00252221,0.785813,1.436e-06,1
Hook_1498,tuned,0.00113735,0.766213,1.12e-06,1
HTC_336_4438,baseline,0.00213212,0.0135058,6.12e-07,1
HTC_336_4438,tuned,0.000978273,0.0137624,3.67e-07,0
hugebubbles-00010,baseline,0.0030691,1.3235,1.647e-06,1
hugebubbles-00010,tuned,0.00117569,1.31585,1.456e-06,1
hugetrace-00000,baseline,0.00230984,0.24745,2.416e-06,1
hugetrace-00000,tuned,0.00113091,0.243124,1.556e-06,1
hugetric-00000,baseline,0.00238496,0.306406,1.486e-06,1
hugetric-00000,tuned,0.00113391,0.308499,1.996e-06,1
hugetric-00020,baseline,0.00230767,0.401637,1.623e-06,1
hugetric-00020,tuned,0.00114889,0.400242,1.297e-06,1
impcol_c,baseline,0.00214554,0.000172614,4.96e-07,1
impcol_c,tuned,0.00101223,0.000160278,4.44e-07,2
in-2004,baseline,0.00232479,0.142223,1.534e-06,0
in-2004,tuned,0.00116834,0.147728,1.126e-06,0
inlet,baseline,0.00209713,0.00355981,4.77e-07,1
inlet,tuned,0.00102085,0.00340852,3.73e-07,1
italy_osm,baseline,0.00233568,0.305014,1.414e-06,1
italy_osm,tuned,0.00114919,0.301138,1.344e-06,1
