matrix,Format,Timings,OptimumFormat
adder_dcop_62,5,0.000161766,1
adder_dcop_63,0,0.0001382,1
adder_dcop_63,1,0.000109715,1
adder_dcop_63,2,0.00145935,1
adder_dcop_63,3,0.0010029,1
adder_dcop_63,4,0.000164063,1
adder_dcop_63,5,0.000161979,1
adder_dcop_64,0,0.000137515,1
adder_dcop_64,1,0.00010966,1
adder_dcop_64,2,0.00144237,1
adder_dcop_64,3,0.00100494,1
adder_dcop_64,4,0.000164297,1
adder_dcop_64,5,0.000161972,1
adder_dcop_65,0,0.000137342,1
adder_dcop_65,1,0.000109759,1
adder_dcop_65,2,0.00144484,1
adder_dcop_65,3,0.00100161,1
adder_dcop_65,4,0.000164101,1
adder_dcop_65,5,0.000161703,1
adder_dcop_66,0,0.000137787,1
adder_dcop_66,1,0.00011023,1
adder_dcop_66,2,0.00144172,1
adder_dcop_66,3,0.000999779,1
adder_dcop_66,4,0.00016372,1
adder_dcop_66,5,0.000161383,1
adder_dcop_67,0,0.000137976,1
adder_dcop_67,1,0.000110753,1
adder_dcop_67,2,0.00144186,1
adder_dcop_67,3,0.00100224,1
adder_dcop_67,4,0.000164235,1
adder_dcop_67,5,0.000161357,1
adder_dcop_68,0,0.000137945,1
adder_dcop_68,1,0.000110052,1
adder_dcop_68,2,0.00144489,1
adder_dcop_68,3,0.000999758,1
adder_dcop_68,4,0.000164084,1
adder_dcop_68,5,0.000161562,1
adder_dcop_69,0,0.000137899,1
adder_dcop_69,1,0.000110258,1
adder_dcop_69,2,0.00144661,1
adder_dcop_69,3,0.000999699,1
adder_dcop_69,4,0.000163926,1
adder_dcop_69,5,0.000161853,1
adder_trans_01,0,0.000141375,1
adder_trans_01,1,0.000111359,1
adder_trans_01,2,0.00145812,1
adder_trans_01,3,0.00108128,1
adder_trans_01,4,0.000141555,1
adder_trans_01,5,0.000118814,1
adder_trans_02,0,0.000141553,1
adder_trans_02,1,0.000111392,1
adder_trans_02,2,0.00145844,1
adder_trans_02,3,0.00108252,1
adder_trans_02,4,0.000141384,1
adder_trans_02,5,0.000119299,1
adjnoun,0,0.000122039,1
adjnoun,1,2.34742e-05,1
adjnoun,2,0.00012722,1
adjnoun,3,7.31677e-05,1
adjnoun,4,0.000146675,1
adjnoun,5,2.77261e-05,1
af_0_k101,0,0.000762348,5
af_0_k101,1,0.00102866,5
af_0_k101,2,inf,5
af_0_k101,3,0.000347304,5
af_0_k101,4,0.000500602,5
af_0_k101,5,0.000284763,5
af_1_k101,0,0.000761902,5
af_1_k101,1,0.00102911,5
af_1_k101,2,inf,5
af_1_k101,3,0.000347423,5
af_1_k101,4,0.000500651,5
af_1_k101,5,0.000284746,5
af23560,0,0.000167639,2
af23560,1,4.24329e-05,2
af23560,2,3.96636e-05,2
af23560,3,inf,2
af23560,4,0.000167482,2
af23560,5,4.50999e-05,2
af_2_k101,0,0.000763159,5
af_2_k101,1,0.00102941,5
af_2_k101,2,inf,5
af_2_k101,3,0.000347737,5
af_2_k101,4,0.000501667,5
af_2_k101,5,0.000285062,5
af_3_k101,0,0.000763016,5
af_3_k101,1,0.00102885,5
af_3_k101,2,inf,5
af_3_k101,3,0.000347664,5
af_3_k101,4,0.000501594,5
af_3_k101,5,0.000284805,5
af_4_k101,0,0.000762679,5
af_4_k101,1,0.00102819,5
af_4_k101,2,inf,5
af_4_k101,3,0.00034711,5
af_4_k101,4,0.000501175,5
af_4_k101,5,0.000284673,5
af_5_k101,0,0.000761687,5
af_5_k101,1,0.00102867,5
af_5_k101,2,inf,5
af_5_k101,3,0.00034742,5
af_5_k101,4,0.000500837,5
af_5_k101,5,0.000284744,5
af_shell1,0,0.000765744,3
af_shell1,1,0.00103185,3
af_shell1,2,inf,3
af_shell1,3,0.000349621,3
af_shell1,4,0.000495349,3
af_shell1,5,0.000583901,3
af_shell10,0,0.00199168,5
af_shell10,1,0.00332181,5
af_shell10,2,inf,5
af_shell10,3,0.000956498,5
af_shell10,4,0.00117615,5
af_shell10,5,0.000852674,5
af_shell2,0,0.000766967,3
af_shell2,1,0.0010312,3
af_shell2,2,inf,3
af_shell2,3,0.000350702,3
af_shell2,4,0.000497477,3
af_shell2,5,0.000583102,3
af_shell3,0,0.000766518,3
af_shell3,1,0.0010316,3
af_shell3,2,inf,3
af_shell3,3,0.000350117,3
af_shell3,4,0.000496141,3
af_shell3,5,0.000583036,3
af_shell4,0,0.000768069,3
af_shell4,1,0.00103226,3
af_shell4,2,inf,3
af_shell4,3,0.000349855,3
af_shell4,4,0.000496699,3
af_shell4,5,0.000582848,3
af_shell5,0,0.000767797,3
af_shell5,1,0.00103213,3
af_shell5,2,inf,3
af_shell5,3,0.00034982,3
af_shell5,4,0.000494493,3
af_shell5,5,0.000583152,3
af_shell6,0,0.000767726,3
af_shell6,1,0.00103278,3
af_shell6,2,inf,3
af_shell6,3,0.000350171,3
af_shell6,4,0.000496905,3
af_shell6,5,0.000585563,3
af_shell7,0,0.000767422,3
af_shell7,1,0.00103271,3
af_shell7,2,inf,3
af_shell7,3,0.000350498,3
af_shell7,4,0.00049691,3
af_shell7,5,0.000584966,3
af_shell8,0,0.000768805,3
af_shell8,1,0.00103379,3
af_shell8,2,inf,3
af_shell8,3,0.000350356,3
af_shell8,4,0.000497805,3
af_shell8,5,0.000585258,3
af_shell9,0,0.000767908,3
af_shell9,1,0.001033,3
af_shell9,2,inf,3
af_shell9,3,0.000350515,3
af_shell9,4,0.000497143,3
af_shell9,5,0.000586131,3
aft01,0,0.000163847,1
aft01,1,2.57767e-05,1
aft01,2,0.000123427,1
aft01,3,4.47204e-05,1
aft01,4,0.000166459,1
aft01,5,4.18539e-05,1
airfoil1,0,0.000114344,5
airfoil1,1,2.38659e-05,5
airfoil1,2,0.000461507,5
airfoil1,3,3.89532e-05,5
airfoil1,4,0.000172969,5
airfoil1,5,2.09639e-05,5
airfoil1_dual,0,0.000121945,1
airfoil1_dual,1,2.31011e-05,1
airfoil1_dual,2,0.00046657,1
airfoil1_dual,3,3.65431e-05,1
airfoil1_dual,4,0.000138329,1
airfoil1_dual,5,2.97426e-05,1
airfoil_2d,0,0.000161024,1
airfoil_2d,1,3.41889e-05,1
airfoil_2d,2,0.00167677,1
airfoil_2d,3,4.43428e-05,1
airfoil_2d,4,0.000161934,1
airfoil_2d,5,4.03274e-05,1
ak2010,0,0.000146081,5
ak2010,1,7.64196e-05,5
ak2010,2,inf,5
ak2010,3,0.000398303,5
ak2010,4,0.000163821,5
ak2010,5,7.27303e-05,5
al2010,0,0.000194547,5
al2010,1,7.31202e-05,5
al2010,2,inf,5
al2010,3,0.000219659,5
al2010,4,0.000229522,5
al2010,5,6.57349e-05,5
Alemdar,0,0.000131801,1
Alemdar,1,2.44967e-05,1
Alemdar,2,0.00141289,1
Alemdar,3,3.99171e-05,1
Alemdar,4,0.000154526,1
Alemdar,5,3.0649e-05,1
amazon0302,0,0.000214742,1
amazon0302,1,6.69968e-05,1
amazon0302,2,inf,1
amazon0302,3,9.4888e-05,1
amazon0302,4,0.000236106,1
amazon0302,5,7.87012e-05,1
amazon0312,0,0.000288772,1
amazon0312,1,0.000123551,1
amazon0312,2,inf,1
amazon0312,3,0.000148928,1
amazon0312,4,0.00029144,1
amazon0312,5,0.000142295,1
amazon0505,0,0.000272644,1
amazon0505,1,0.000128138,1
amazon0505,2,inf,1
amazon0505,3,0.000154148,1
amazon0505,4,0.000309438,1
amazon0505,5,0.000146438,1
amazon0601,0,0.000296212,1
amazon0601,1,0.000127859,1
amazon0601,2,inf,1
amazon0601,3,0.000152933,1
amazon0601,4,0.000322463,1
amazon0601,5,0.00014557,1
amazon-2008,0,0.000354791,1
amazon-2008,1,0.000194824,1
amazon-2008,2,inf,1
amazon-2008,3,0.000229912,1
amazon-2008,4,0.000424386,1
amazon-2008,5,0.000205015,1
analytics,0,0.000240759,0
analytics,1,0.00205797,0
analytics,2,inf,0
analytics,3,inf,0
analytics,4,0.000261872,0
analytics,5,0.00214792,0
Andrews,0,0.000182623,1
Andrews,1,5.20133e-05,1
Andrews,2,inf,1
Andrews,3,7.36668e-05,1
Andrews,4,0.000188877,1
Andrews,5,5.76528e-05,1
apache1,0,0.000178626,2
apache1,1,3.93702e-05,2
apache1,2,3.05772e-05,2
apache1,3,4.64677e-05,2
apache1,4,0.00017869,2
apache1,5,3.88164e-05,2
apache2,0,0.000320389,2
apache2,1,0.000164294,2
apache2,2,0.000117528,2
apache2,3,0.000181343,2
apache2,4,0.000329898,2
apache2,5,0.000120185,2
appu,0,0.000231333,1
appu,1,7.57718e-05,1
appu,2,inf,1
appu,3,0.000279758,1
appu,4,0.000307439,1
appu,5,8.05776e-05,1
ar2010,0,0.000201645,5
ar2010,1,5.97308e-05,5
ar2010,2,inf,5
ar2010,3,0.000110739,5
