matrix,Format,Timings,OptimumFormat
adjnoun,4,0.00140536,1
adjnoun,5,0.00133983,1
af_0_k101,0,0.00151591,3
af_0_k101,1,0.00111667,3
af_0_k101,2,inf,3
af_0_k101,3,0.000988594,3
af_0_k101,4,0.00167062,3
af_0_k101,5,0.00153902,3
af_1_k101,0,0.00150698,3
af_1_k101,1,0.00111359,3
af_1_k101,2,inf,3
af_1_k101,3,0.000980906,3
af_1_k101,4,0.00165715,3
af_1_k101,5,0.00152459,3
af23560,0,0.000858299,2
af23560,1,0.000866573,2
af23560,2,0.000828282,2
af23560,3,inf,2
af23560,4,0.00141143,2
af23560,5,0.00133521,2
af_2_k101,0,0.00150772,3
af_2_k101,1,0.00111516,3
af_2_k101,2,inf,3
af_2_k101,3,0.00098075,3
af_2_k101,4,0.00165419,3
af_2_k101,5,0.00152104,3
af_3_k101,0,0.00150786,3
af_3_k101,1,0.00111286,3
af_3_k101,2,inf,3
af_3_k101,3,0.000982337,3
af_3_k101,4,0.00165718,3
af_3_k101,5,0.00152845,3
af_4_k101,0,0.00150916,3
af_4_k101,1,0.00109959,3
af_4_k101,2,inf,3
af_4_k101,3,0.000981793,3
af_4_k101,4,0.00165666,3
af_4_k101,5,0.0015257,3
af_5_k101,0,0.00150578,3
af_5_k101,1,0.00109521,3
af_5_k101,2,inf,3
af_5_k101,3,0.000983227,3
af_5_k101,4,0.0016599,3
af_5_k101,5,0.00152796,3
af_shell1,0,0.00150787,3
af_shell1,1,0.001101,3
af_shell1,2,inf,3
af_shell1,3,0.000983183,3
af_shell1,4,0.001654,3
af_shell1,5,0.00168624,3
af_shell10,0,0.00186332,3
af_shell10,1,0.00172384,3
af_shell10,2,inf,3
af_shell10,3,0.00151803,3
af_shell10,4,0.00208188,3
af_shell10,5,0.00176901,3
af_shell2,0,0.00150695,3
af_shell2,1,0.00110408,3
af_shell2,2,inf,3
af_shell2,3,0.000983917,3
af_shell2,4,0.00165545,3
af_shell2,5,0.00168666,3
af_shell3,0,0.00150474,3
af_shell3,1,0.00110861,3
af_shell3,2,inf,3
af_shell3,3,0.000983247,3
af_shell3,4,0.00165518,3
af_shell3,5,0.00168719,3
af_shell4,0,0.00207215,3
af_shell4,1,0.00104843,3
af_shell4,2,inf,3
af_shell4,3,0.00098265,3
af_shell4,4,0.00165002,3
af_shell4,5,0.00168516,3
af_shell5,0,0.0015148,3
af_shell5,1,0.00112822,3
af_shell5,2,inf,3
af_shell5,3,0.000986896,3
af_shell5,4,0.00166033,3
af_shell5,5,0.00169388,3
af_shell6,0,0.001507,3
af_shell6,1,0.00111395,3
af_shell6,2,inf,3
af_shell6,3,0.000982945,3
af_shell6,4,0.00165565,3
