matrix,Version,Initialization,FeatureExtraction,Inference,Format
ckt11752_dc_1,baseline,0.00199868,0.00116438,1.402e-06,1
ckt11752_dc_1,tuned,0.00134821,0.00100965,2.61e-07,1
ckt11752_tr_0,baseline,0.00196705,0.00116839,1.693e-06,1
ckt11752_tr_0,tuned,0.00130503,0.0010161,2.91e-07,1
co2010,baseline,0.00196631,0.00174647,2.314e-06,1
co2010,tuned,0.00155608,0.00143815,3.6e-07,1
coAuthorsDBLP,baseline,0.00208652,0.00185231,2.204e-06,1
coAuthorsDBLP,tuned,0.00132607,0.0015608,3e-07,1
collins_15NN,baseline,0.0019203,0.00112766,1.463e-06,2
collins_15NN,tuned,0.00132283,0.000922517,3.21e-07,1
com-Youtube,baseline,0.00198753,0.00220036,2.565e-06,0
com-Youtube,tuned,0.00139538,0.00191027,7.92e-07,0
cont-300,baseline,0.00191048,0.00188587,2.215e-06,1
cont-300,tuned,0.00137984,0.00166859,3.91e-07,1
crankseg_1,baseline,0.00203777,0.00209452,2.174e-06,1
crankseg_1,tuned,0.00136574,0.00158906,3.31e-07,1
crankseg_2,baseline,0.00218308,0.0023969,2.244e-06,1
crankseg_2,tuned,0.00132488,0.0019507,3.01e-07,1
crashbasis,baseline,0.00204868,0.00207645,2.014e-06,2
crashbasis,tuned,0.00134506,0.00177947,3.31e-07,2
cryg10000,baseline,0.00190186,0.00131654,1.493e-06,4
cryg10000,tuned,0.00135634,0.00109319,2.5e-07,3
cryg2500,baseline,0.00189547,0.00123849,1.413e-06,3
cryg2500,tuned,0.00137007,0.00107091,2.91e-07,2
crystk01,baseline,0.00173205,0.00116547,1.322e-06,1
crystk01,tuned,0.00111576,0.00098278,2.8e-07,1
crystk03,baseline,0.00200071,0.00150317,2.355e-06,2
crystk03,tuned,0.00126152,0.00121768,3.7e-07,2
crystm01,baseline,0.00192131,0.00116404,1.323e-06,2
crystm01,tuned,0.00130633,0.000962311,3.21e-07,1
CurlCurl_1,baseline,0.00206232,0.00211842,2.725e-06,1
CurlCurl_1,tuned,0.001385,0.00184126,4.11e-07,1
cz2548,baseline,0.00192695,0.00106807,1.313e-06,1
cz2548,tuned,0.00136011,0.000910464,3.71e-07,1
cz40948,baseline,0.00165872,0.00127047,1.303e-06,3
cz40948,tuned,0.00125223,0.00107144,3.2e-07,1
