matrix,Version,Initialization,FeatureExtraction,Inference,Format
Goodwin_017,tuned,0.00427387,0.0025028,9.4e-07,1
Goodwin_071,baseline,0.00600635,0.0339383,1.28e-06,1
Goodwin_071,tuned,0.00415069,0.0386495,1.13e-06,1
Goodwin_127,baseline,0.00676733,0.124037,2.3e-06,1
Goodwin_127,tuned,0.00442864,0.123973,2.46e-06,1
gr_30_30,baseline,0.00606814,0.000614587,1.08e-06,2
gr_30_30,tuned,0.00427856,0.000597887,8.8e-07,2
graham1,baseline,0.0061833,0.00599482,1.31e-06,1
graham1,tuned,0.00431024,0.00592742,8.9e-07,1
gre_1107,baseline,0.00598433,0.000510927,1.37e-06,1
gre_1107,tuned,0.00419472,0.000510826,9.5e-07,1
gre_512,baseline,0.00606256,0.000460256,1.35e-06,1
gre_512,tuned,0.00416444,0.000439306,8.9e-07,1
gridgena,baseline,0.00625027,0.0104716,1.25e-06,1
gridgena,tuned,0.00422505,0.010459,9.4e-07,1
GT01R,baseline,0.00623092,0.00756407,1.43e-06,1
GT01R,tuned,0.00442521,0.00755131,1.02e-06,1
gupta1,baseline,0.00621801,0.00406669,9.5e-07,0
gupta1,tuned,0.00427251,0.00407144,1.02e-06,0
halfb,baseline,0.00619341,0.213905,2.42e-06,1
halfb,tuned,0.00442104,0.218067,2e-06,1
Hardesty1,baseline,0.00618268,0.262768,1.82e-06,1
Hardesty1,tuned,0.00440274,0.259343,2.46e-06,1
helm2d03,baseline,0.00633393,0.0568139,2.23e-06,1
helm2d03,tuned,0.00451759,0.0568274,1.75e-06,1
hor_131,baseline,0.00609488,0.00045046,1.41e-06,1
hor_131,tuned,0.00413255,0.000467939,1.13e-06,1
hugetrace-00020,baseline,0.00612244,1.15907,1.92e-06,0
hugetrace-00020,tuned,0.0045216,1.15904,2.27e-06,0
hugetric-00020,baseline,0.00628305,0.490788,2.26e-06,0
hugetric-00020,tuned,0.00438636,0.490841,2.07e-06,0
ibm_matrix_2,baseline,0.00618521,0.0123725,8.3e-07,1
ibm_matrix_2,tuned,0.00420911,0.0132097,7.9e-07,1
id2010,baseline,0.00610882,0.00395854,1.06e-06,0
id2010,tuned,0.0042625,0.00396298,1e-06,0
igbt3,baseline,0.00592978,0.00215116,1.17e-06,1
igbt3,tuned,0.00406016,0.00212206,1.21e-06,1
impcol_a,baseline,0.00595124,0.0003916,1.36e-06,1
impcol_a,tuned,0.00411679,0.00038663,8.8e-07,1
in-2004,baseline,0.00618914,0.245394,1.88e-06,0
in-2004,tuned,0.00435086,0.249688,1.64e-06,0
indochina-2004,baseline,0.00624937,1.23174,1.66e-06,1
indochina-2004,tuned,0.00452406,1.23175,1.48e-06,1
inlet,baseline,0.00604861,0.00695484,1.39e-06,1
inlet,tuned,0.00410302,0.00695097,9.4e-07,1
jagmesh2,baseline,0.00588088,0.00058853,1.23e-06,1
jagmesh2,tuned,0.00404138,0.000579749,1.15e-06,1
jan99jac020sc,baseline,0.00598914,0.00101253,1.42e-06,1
jan99jac020sc,tuned,0.00422753,0.000995409,1.06e-06,1
jan99jac060,baseline,0.00597064,0.00242199,1.63e-06,1
jan99jac060,tuned,0.00416184,0.00236396,1.23e-06,1
jazz,baseline,0.00594655,0.000462059,1.33e-06,1
jazz,tuned,0.00416734,0.00043914,1.1e-06,1
juba40k,baseline,0.00618791,0.00393849,1.03e-06,0
juba40k,tuned,0.00429888,0.00384935,1.14e-06,1
kineticBatchReactor_9,baseline,0.00603558,0.00082541,1.4e-06,1
kineticBatchReactor_9,tuned,0.00416266,0.000788689,6.8e-07,1
kmer_V1r,baseline,0.00692455,0.955185,2.18e-06,0
kmer_V1r,tuned,0.00444552,0.953436,2.23e-06,0
largebasis,baseline,0.00613168,0.0612994,2.04e-06,1
largebasis,tuned,0.00441082,0.065128,1.97e-06,1
LeGresley_87936,baseline,0.00607651,0.00985293,1.33e-06,1
LeGresley_87936,tuned,0.00419418,0.00990497,1e-06,1
LFAT5000,baseline,0.00604488,0.00336609,1.07e-06,1
LFAT5000,tuned,0.00602026,0.0033556,8.2e-07,1
lhr11,baseline,0.00611919,0.00080606,1.38e-06,1
lhr11,tuned,0.0047952,0.0007646,1.18e-06,1
lhr11c,baseline,0.00650727,0.00079835,1.25e-06,1
lhr11c,tuned,0.00420777,0.00079478,1.03e-06,1
lhr34c,baseline,0.00837852,0.00156654,1.29e-06,1
lhr34c,tuned,0.00477247,0.0014885,9.8e-07,1
lhr71,baseline,0.00624455,0.00294683,1.19e-06,1
