matrix,Version,Initialization,FeatureExtraction,Inference,Format
gre_512,baseline,0.464064,0.000469246,0.000136641,1
gre_512,tuned,0.464994,0.000445315,0.000130732,1
gridgena,baseline,0.467086,0.0105985,0.000141012,1
gridgena,tuned,0.469129,0.0106033,0.000143202,1
GT01R,baseline,0.468574,0.00760022,0.000133741,1
GT01R,tuned,0.467153,0.00784907,0.000141452,1
gupta1,baseline,0.473855,0.0040981,0.000157392,0
gupta1,tuned,0.472086,0.00409704,0.000153832,0
halfb,baseline,0.468264,0.219437,0.000181542,1
halfb,tuned,0.495894,0.221804,0.000176042,1
Hardesty1,baseline,0.477559,0.259971,0.000172492,1
Hardesty1,tuned,0.495711,0.258186,0.000168232,1
helm2d03,baseline,0.467881,0.0571215,0.000174263,1
helm2d03,tuned,0.468802,0.0571893,0.000162782,1
hor_131,baseline,0.470435,0.00048143,0.00013474,1
hor_131,tuned,0.470935,0.00046492,0.00013715,1
hugetrace-00020,baseline,0.470559,1.15935,0.00029821,0
hugetrace-00020,tuned,0.492822,1.1591,0.00030136,0
hugetric-00020,baseline,0.470424,0.49096,0.00027031,0
hugetric-00020,tuned,0.46639,0.490755,0.00026122,0
ibm_matrix_2,baseline,0.494857,0.0123977,0.00013014,1
ibm_matrix_2,tuned,0.47536,0.0133624,0.00013218,1
id2010,baseline,0.47456,0.00394597,0.00014564,0
id2010,tuned,0.50349,0.00395877,0.00014161,0
igbt3,baseline,0.470358,0.00213445,0.00013402,1
igbt3,tuned,0.469686,0.00213062,0.00013714,1
impcol_a,baseline,0.469402,0.00041933,0.00012956,1
impcol_a,tuned,0.499367,0.00040159,0.00013781,1
in-2004,baseline,0.465326,0.245455,0.00018163,0
in-2004,tuned,0.465382,0.232456,0.00017801,0
indochina-2004,baseline,0.475928,1.23167,0.0003044,1
indochina-2004,tuned,0.468058,1.23177,0.00031529,1
inlet,baseline,0.478025,0.00696112,0.000133049,1
inlet,tuned,0.48069,0.00699347,0.00013457,1
jagmesh2,baseline,0.499804,0.00060141,0.00014303,1
jagmesh2,tuned,0.470316,0.000605029,0.00013222,1
jan99jac020sc,baseline,0.474375,0.00102761,0.00014044,1
jan99jac020sc,tuned,0.475807,0.00105059,0.00012817,1
jan99jac060,baseline,0.4712,0.00236499,0.00013792,1
jan99jac060,tuned,0.471998,0.00233744,0.00013159,1
jazz,baseline,0.47735,0.00046209,0.00013563,1
jazz,tuned,0.477755,0.00046628,0.00013431,1
juba40k,baseline,0.477039,0.00358396,0.000138269,0
juba40k,tuned,0.474519,0.00388214,0.00014111,0
kineticBatchReactor_9,baseline,0.465768,0.000821239,0.00012454,1
kineticBatchReactor_9,tuned,0.493548,0.00079174,0.000132789,1
kmer_V1r,baseline,0.498165,0.951895,0.00032521,0
kmer_V1r,tuned,0.473461,0.952297,0.00033034,0
largebasis,baseline,0.4958,0.0673001,0.00017058,1
largebasis,tuned,0.479103,0.0670281,0.00017129,1
LeGresley_87936,baseline,0.496077,0.00982101,0.00013994,1
LeGresley_87936,tuned,0.474375,0.00985087,0.00014081,1
LFAT5000,baseline,0.475361,0.00341344,0.000120249,1
LFAT5000,tuned,0.501767,0.003383,0.00012471,1
lhr11,baseline,0.467781,0.00082681,0.00013376,1
lhr11,tuned,0.477237,0.00079023,0.00014389,1
lhr11c,baseline,0.506076,0.000860299,0.00013437,1
lhr11c,tuned,0.481268,0.00079902,0.00013747,1
lhr34c,baseline,0.533493,0.00171456,0.000163241,1
lhr34c,tuned,0.491772,0.00164913,0.000149951,1
lhr71,baseline,0.469732,0.00283302,0.000146141,1
lhr71,tuned,0.464795,0.0029153,0.000145751,1
ljournal-2008,baseline,0.468963,0.921183,0.000279111,0
ljournal-2008,tuned,0.465886,0.922479,0.000276281,0
lock2232,baseline,0.472603,0.00170043,0.000136451,1
lock2232,tuned,0.473114,0.00170153,0.00013108,1
lowThrust_2,baseline,0.467651,0.000595123,0.0001331,1
lowThrust_2,tuned,0.493267,0.000573653,0.00012846,1
lowThrust_8,baseline,0.470728,0.0023807,0.000126,0
lowThrust_8,tuned,0.469492,0.00218338,0.000118471,0
lpl1,baseline,0.476456,0.00484306,0.000137461,0
lpl1,tuned,0.50255,0.00470475,0.000131571,0
lshp_265,baseline,0.46571,0.000462433,0.00013154,1
lshp_265,tuned,0.465696,0.000429742,0.000127631,1
M20PI_n,baseline,0.471416,0.000484973,0.00013277,1
M20PI_n,tuned,0.50406,0.000467603,0.0001309,1
M40PI_n1,baseline,0.473336,0.000570673,0.0001266,1
M40PI_n1,tuned,0.474186,0.000573863,0.000139421,1
M6,baseline,0.502429,0.144805,0.000260042,1
M6,tuned,0.470921,0.229108,0.00016926,1
ma2010,baseline,0.499318,0.00352016,0.000142271,0
ma2010,tuned,0.475319,0.00330793,0.000135241,0
